chrom,start,end,label,E1_sperm_X,E1_sperm_Y
chr1,23800000,23900000,AA,0.5530147686770669,0.4304760451624251
chr1,23900000,24000000,AA,0.3680402408564479,0.3776176685820026
chr1,24000000,24100000,AA,0.570309726950298,0.4608157865661328
chr1,24100000,24200000,AA,0.3545912281687839,0.5370359498280193
chr1,24200000,24300000,AA,0.2891213043238009,0.6346906190037169
chr1,24300000,24400000,AA,0.3338578894685989,0.6153253566334936
chr1,24400000,24500000,AA,0.192095895201893,0.4857036518153271
chr1,24500000,24600000,AA,0.3765605064118884,0.5054798515473896
chr1,24600000,24700000,AA,0.3160664295663279,0.3972801891809301
chr1,24700000,24800000,AA,0.5647941020068006,0.481805878538565
chr1,24800000,24900000,AA,0.7165146105832307,0.3183034740059293
chr1,24900000,25000000,AA,0.4783349686797533,0.3826475931562715
chr1,25000000,25100000,AA,0.3947681703417721,0.352624413713323
chr1,25100000,25200000,AA,0.4512265234204121,0.2714980464937319
chr1,25200000,25300000,AA,0.5122656485137906,0.4690786488399742
chr1,25400000,25500000,AA,0.4650418929735562,0.2747613631355508
chr1,25500000,25600000,AA,0.4258205598203504,0.3236096195423318
chr1,25600000,25700000,AA,0.2085021949684815,0.5235458531739314
chr1,25700000,25800000,AA,0.3502190040156243,0.6635838551915001
chr1,25800000,25900000,AA,0.3490934047865947,0.2627881537830827
chr1,25900000,26000000,AA,0.9044304139340366,0.1809045785225458
chr1,26000000,26100000,AA,0.6179070130084956,0.5168240784062561
chr1,26100000,26200000,AA,0.5216868981326627,0.5880620467485456
chr1,26200000,26300000,AA,0.4443454470440621,0.4880994203879635
chr1,26300000,26400000,AA,0.588052262670782,0.3614568682457365
chr1,26400000,26500000,AA,0.6358111176991053,0.5202226418049787
chr1,26500000,26600000,AA,0.4953228164777429,0.6125308287693944
chr1,26600000,26700000,AA,0.5433030771267812,0.5022983528417115
chr1,26700000,26800000,AA,0.488814543998404,0.666142291172507
chr1,26800000,26900000,AA,0.3672128818120528,0.5960249107228255
chr1,26900000,27000000,AA,0.5697789293759903,0.5359407326027863
chr1,27000000,27100000,AA,0.8486657487958539,0.692599019974727
chr1,27100000,27200000,AA,0.517393134742313,0.6034804207883331
chr1,27200000,27300000,AA,0.5200213779995418,0.6599625377386055
chr1,27300000,27400000,AA,0.6387840946035568,0.6594409933476846
chr1,27400000,27500000,AA,0.7273795719341641,0.5657909684392457
chr1,27500000,27600000,AA,0.4024009630263472,0.4890146372236275
chr1,27600000,27700000,AA,0.542783519819059,0.8234261386254004
chr1,27700000,27800000,AA,0.4880506492989204,0.4626712333444143
chr1,27800000,27900000,AA,0.711335011219465,0.5994298523029927
chr1,27900000,28000000,AA,0.5479307145763673,0.5865598519390276
chr1,28000000,28100000,AA,0.6516836583191123,0.6288474500675169
chr1,28100000,28200000,AA,0.4308390570996902,0.4884893953643016
chr1,28200000,28300000,AA,0.4093498588729123,0.6180753672851746
chr1,28300000,28400000,AA,0.5527573729100056,0.727082492562309
chr1,28400000,28500000,AA,0.4765157452028519,0.6928190876331304
chr1,28500000,28600000,AA,0.5839496158404238,0.6234360532869391
chr1,28600000,28700000,AA,0.600463601983823,0.4811832470580426
chr1,28700000,28800000,AA,0.7271541500654302,0.5915110385995196
chr1,28800000,28900000,AA,0.7463983154977071,0.5746616290656
chr1,28900000,29000000,AA,0.6640384543338803,0.5029695099529582
chr1,29000000,29100000,AA,0.5865436026414402,0.3248773714629837
chr1,29100000,29200000,AA,0.4950315555394243,0.535602078352735
chr1,29200000,29300000,AA,0.4468592698963032,0.6666612830591
chr1,29300000,29400000,AA,0.4730130754158438,0.6322744828807145
chr1,29400000,29500000,AA,0.5694660359011079,0.4644749524524864
chr1,29500000,29600000,AA,0.3688945430251515,0.288211163607976
chr1,29600000,29700000,AA,0.2695935272888438,0.4424545733334796
chr1,29700000,29800000,AA,0.5499270110267017,0.519653798854055
chr1,29800000,29900000,AA,0.1948072337549776,0.677432351784757
chr1,29900000,30000000,AA,0.3258376171790664,0.210230294519036
chr1,30000000,30100000,AA,0.5087143313117007,0.4311371069121998
chr1,30100000,30200000,AA,0.4476745805685113,0.3484936530843283
chr1,30200000,30300000,AA,0.6694565081509973,0.5478438308539504
chr1,30300000,30400000,AA,0.7023150804169682,0.7117403499085982
chr1,30400000,30500000,AA,0.7396877243434504,0.3082761233771689
chr1,30500000,30600000,AA,0.4535785284267226,0.4948570786224159
chr1,30600000,30700000,AA,0.4869476814585025,0.558391726447074
chr1,30700000,30800000,AA,0.6065265526619311,0.4437002500958051
chr1,30800000,30900000,AA,0.5663854805954837,0.6741960229462981
chr1,30900000,31000000,AA,0.4992227121201916,0.4439487990468245
chr1,31000000,31100000,AA,0.7453895243394651,0.4765794071994415
chr1,31100000,31200000,AA,0.435851414400914,0.5863869313956176
chr1,31200000,31300000,AA,0.4456949519323048,0.6286108568392262
chr1,31300000,31400000,AA,0.630528877191093,0.4093262864607854
chr1,31400000,31500000,AA,0.4351157032671839,0.4138396979525049
chr1,31500000,31600000,AA,0.4458326776928726,0.4990333211611563
chr1,31600000,31700000,AA,0.5025932433051611,0.4916581409155897
chr1,31700000,31800000,AA,0.4216046937316188,0.4145641039223626
chr1,31800000,31900000,AA,0.5504322095639591,0.7272745690750332
chr1,31900000,32000000,AA,0.4792621879489503,0.5747097460205535
chr1,32000000,32100000,AA,0.4523236506160714,0.5325483299028768
chr1,32100000,32200000,AA,0.3961476959254945,0.5232695482249308
chr1,32200000,32300000,AA,0.3475396764190105,0.7145899918309189
chr1,32300000,32400000,AA,0.3391209997725435,0.6431041457870883
chr1,32400000,32500000,AA,0.4224012163180997,0.7036700060678784
chr1,32500000,32600000,AA,0.5934887508622134,0.6870609747596482
chr1,32600000,32700000,AA,0.3620555891837751,0.5722923222830044
chr1,32700000,32800000,AA,0.4207431947273292,0.6238421887235995
chr1,32800000,32900000,AA,0.6037147670415268,0.7442464929149221
chr1,32900000,33000000,AA,0.7310022901086758,0.606753972072114
chr1,33000000,33100000,AA,0.4274912924398162,0.7736859889305329
chr1,33100000,33200000,AA,0.6569625943581467,0.6928344838841707
chr1,33200000,33300000,AA,0.5035637129765005,0.65265979961872
chr1,33300000,33400000,AA,0.4587502079109878,0.7871376930552758
chr1,33400000,33500000,AA,0.4483395645758693,0.479663798033928
chr1,33500000,33600000,AA,0.3499699123222869,0.5379573130148885
chr1,33600000,33700000,AA,0.4233009055159504,0.4390682096822468
chr1,33700000,33800000,AA,0.3394982471658768,0.5906984141613735
chr1,33800000,33900000,AA,0.2999579937868479,0.5533382272950887
chr1,33900000,34000000,AA,0.4839442795183663,0.641379685347204
chr1,34000000,34100000,AA,0.6213222631531815,0.6598620966137068
chr1,34100000,34200000,AA,0.5360599148145988,0.7724019183985056
chr1,34200000,34300000,AA,0.6733568161109204,0.5377443347006835
chr1,34300000,34400000,AA,0.5471814844232593,0.7035755979306184
chr1,34400000,34500000,AA,0.5704298646593171,0.5590376444551312
chr1,34500000,34600000,AA,0.6551162066295616,0.6952486513209374
chr1,34600000,34700000,AA,0.6210675932996741,0.6079887408001486
chr1,34700000,34800000,AA,0.5481350244295624,0.488471844967085
chr1,34800000,34900000,AA,0.855499554679411,0.5216371195754079
chr1,34900000,35000000,AA,0.3505859644979093,0.5166447926471948
chr1,35000000,35100000,AA,0.3835400113737543,0.3714148732585732
chr1,35100000,35200000,AA,0.3582619414758986,0.6489347111164034
chr1,35200000,35300000,AA,0.6660541814324272,0.7775888657726225
chr1,35300000,35400000,AA,0.4753143458729466,0.4885573378096925
chr1,35400000,35500000,AA,0.6716989895578644,0.6368119035681113
chr1,35500000,35600000,AA,0.5968588168806175,0.4961910044596637
chr1,35600000,35700000,AA,0.7428554280876801,0.7358365276908693
chr1,35700000,35800000,AA,0.6796366938629855,0.4161907544989347
chr1,35800000,35900000,AA,0.774282169179311,0.7771727684687185
chr1,35900000,36000000,AA,0.9081870252277257,0.675095265035967
chr1,36000000,36100000,AA,0.902319944297504,0.5787103075552305
chr1,36100000,36200000,AA,0.6522668014721607,0.6492961251053605
chr1,36200000,36300000,AA,0.9928441913924548,0.6783309217767597
chr1,36300000,36400000,AA,0.8354598979674631,0.6977459683117925
chr1,36400000,36500000,AA,0.7977851881088367,0.7336711137397236
chr1,36500000,36600000,AA,0.6950828080075638,0.6143691879386936
chr1,36600000,36700000,AA,0.6277329260211132,0.5715207101938576
chr1,36700000,36800000,AA,0.4748863877527478,0.4639287770980181
chr1,36800000,36900000,AA,0.6155604435295196,0.6236653230081345
chr1,36900000,37000000,AA,0.5911453471575063,0.6017880952230957
chr1,37000000,37100000,AA,0.5734361787604267,0.5817641495682542
chr1,37100000,37200000,AA,0.4980306528457814,0.5615087698465216
chr1,37200000,37300000,AA,0.7281243769997895,0.6543017205335364
chr1,37300000,37400000,AA,0.7003188513942835,0.7071246729998728
chr1,37400000,37500000,AA,0.7202830736361739,0.7085223477921138
chr1,37500000,37600000,AA,0.6004481093936281,0.5738439496370079
chr1,37600000,37700000,AA,0.6039330562427209,0.5953344702749604
chr1,37700000,37800000,AA,0.8419100421929859,0.7722688057467247
chr1,37800000,37900000,AA,0.7394854066654183,0.7415921582281279
chr1,37900000,38000000,AA,0.4939208998783456,0.7034393806242505
chr1,38000000,38100000,AA,0.6022834099700707,0.6870140682080141
chr1,38100000,38200000,AA,0.5082473735929478,0.7165525678384108
chr1,38200000,38300000,AA,0.7054624570112177,0.6346520755493082
chr1,38300000,38400000,AA,0.8163455179227243,0.5054315447716143
chr1,38400000,38500000,AA,0.5681307804946735,0.5393589631611195
chr1,38500000,38600000,AA,0.7796408503763474,0.531610038310466
chr1,38600000,38700000,AA,0.5558598569418743,0.5458815937299574
chr1,38700000,38800000,AA,0.5889710571976591,0.6523237990766851
chr1,38800000,38900000,AA,0.7806411756702346,0.6595438064832334
chr1,38900000,39000000,AA,0.6293575476517331,0.6995490936714762
chr1,39000000,39100000,AA,0.6241033454347171,0.8639962237963659
chr1,39100000,39200000,AA,0.5630103635143795,0.5298099581787719
chr1,39200000,39300000,AA,0.7611125037718601,0.5542608359278506
chr1,39300000,39400000,AA,0.7478010721257775,0.554694791543404
chr1,39400000,39500000,AA,0.3696942147600675,0.43358825312065
chr1,39500000,39600000,AA,0.5540458470919601,0.59645826105931
chr1,39600000,39700000,AA,0.5438430377793363,0.7590043635277086
chr1,39700000,39800000,AA,0.5958044455970068,0.509727205314179
chr1,39800000,39900000,AA,0.5174600120635404,0.6023025863412877
chr1,39900000,40000000,AA,0.6003814936937444,0.6549606561393043
chr1,40000000,40100000,AA,0.4359975138442754,0.4603635093077953
chr1,40100000,40200000,AA,0.3693225673629909,0.4861595439486766
chr1,40200000,40300000,AA,0.3187959511291632,0.4992161100236962
chr1,40300000,40400000,AA,0.6811212433704283,0.6549582716066998
chr1,40400000,40500000,AA,0.7969989973120338,0.5009684816782687
chr1,40500000,40600000,AA,0.5620743404623071,0.5702788089632335
chr1,40600000,40700000,AA,0.933965730281054,0.5993149827871531
chr1,40700000,40800000,AA,0.8133695479669912,0.4445297880258078
chr1,40800000,40900000,AA,0.721567138788349,0.5481842267329836
chr1,40900000,41000000,AA,0.6731919329290506,0.6334721544720555
chr1,41000000,41100000,AA,0.4344428110225024,0.4870951007960133
chr1,41100000,41200000,AA,0.6282718479997639,0.5711844109610943
chr1,41200000,41300000,AA,0.5816148238079821,0.6678939887765946
chr1,41300000,41400000,AA,0.6122441518331552,0.628052881009087
chr1,41400000,41500000,AA,0.6936251913365991,0.5221357449955901
chr1,41500000,41600000,AA,0.76867711508659,0.5556343248782042
chr1,41600000,41700000,AA,0.6250687335298644,0.7295164064059143
chr1,41700000,41800000,AA,0.7449595075381383,0.5449885507177357
chr1,41800000,41900000,AA,0.584399938974607,0.4705311806887589
chr1,41900000,42000000,AA,0.6356755245430566,0.3334023335856457
chr1,42000000,42100000,AA,0.7120322037083796,0.4837220696341546
chr1,42100000,42200000,AA,0.6351727034914026,0.6627426214001675
chr1,42200000,42300000,AA,0.7580812611726278,0.3510296356726561
chr1,42300000,42400000,AA,0.5223800766077765,0.3463572779303588
chr1,42400000,42500000,AA,0.6954824114019521,0.6657877144828604
chr1,42500000,42600000,AA,0.5835289338399257,0.6882380261300071
chr1,42600000,42700000,AA,0.5711745236239768,0.689175120088552
chr1,42700000,42800000,AA,0.7249872855947439,0.4950647473476743
chr1,42800000,42900000,AA,0.8538008781860605,0.4883036701771077
chr1,42900000,43000000,AA,0.542502468716109,0.5994658596729229
chr1,43000000,43100000,AA,0.4622383871117585,0.6656792514540862
chr1,43100000,43200000,AA,0.5398090900619721,0.6461191338668493
chr1,43200000,43300000,AA,0.6994796157955709,0.5832272381109526
chr1,43300000,43400000,AA,0.5049024021751732,0.8096482059436225
chr1,43400000,43500000,AA,0.6427557799241624,0.6852667482464956
chr1,43500000,43600000,AA,0.8884361677069286,0.5465917570295967
chr1,43600000,43700000,AA,0.8186239335646219,0.5257738119072499
chr1,43700000,43800000,AA,0.9419721017138069,0.6108941127921089
chr1,43800000,43900000,AA,0.703653834173133,0.7265618803792318
chr1,43900000,44000000,AA,0.6946005480664903,0.6538851898458636
chr1,44000000,44100000,AA,0.3533840204970065,0.6152079854214726
chr1,44100000,44200000,AA,0.5497240981851242,0.524961443712296
chr1,44200000,44300000,AA,0.7573575155860336,0.7052345155231765
chr1,44300000,44400000,AA,0.7525982884148268,0.7707114527117102
chr1,44400000,44500000,AA,0.711173851745797,1.0490216188145336
chr1,44500000,44600000,AA,0.7026226560302635,0.6981448736268034
chr1,44600000,44700000,AA,0.4750506359547151,0.7228969689167722
chr1,44700000,44800000,AA,0.801196902177032,0.754686225184896
chr1,44800000,44900000,AA,0.6957687615070149,0.9209032243615192
chr1,44900000,45000000,AA,0.8520185227456532,0.5195012014598783
chr1,45000000,45100000,AA,0.6298781121458796,0.5830453785994459
chr1,45100000,45200000,AA,0.5854269849040874,0.7766829147687166
chr1,45200000,45300000,AA,0.7258156741498707,0.8999528476065219
chr1,45300000,45400000,AA,0.8781380978010386,0.7188261085711867
chr1,45400000,45500000,AA,0.6219634163631925,0.5324179250693183
chr1,45500000,45600000,AA,0.5790017089117888,0.5449260521560124
chr1,45600000,45700000,AA,0.2957786922984597,0.4175027224389407
chr1,45700000,45800000,AA,0.4221009549255112,0.4588905768477045
chr1,45800000,45900000,AA,0.5816336811836298,0.7533286366320727
chr1,45900000,46000000,AA,0.5429737220228885,0.9629650383058284
chr1,46000000,46100000,AA,0.5841683468726944,0.7200831813008067
chr1,46100000,46200000,AA,0.5710890365715954,0.6902391228787431
chr1,46200000,46300000,AA,0.6031673691227568,0.8157988545485498
chr1,46300000,46400000,AA,0.5469748791012683,0.9462147602229924
chr1,46400000,46500000,AA,0.4147891879848094,0.9135012378219792
chr1,46500000,46600000,AA,0.4703669432919448,0.8331292714410692
chr1,46600000,46700000,AA,0.7431567431750763,0.5177987400162547
chr1,46700000,46800000,AA,0.580212028144328,0.4871065455950605
chr1,46800000,46900000,AA,0.7612391689145042,0.4720700853385394
chr1,46900000,47000000,AA,0.7445307843683934,0.4561317433152292
chr1,47000000,47100000,AA,0.6139771899752812,0.4089359280724126
chr1,47100000,47200000,AA,0.9181469043071556,0.7844187961554102
chr1,47200000,47300000,AA,0.7083902184457088,0.8233249788417109
chr1,47300000,47400000,AA,0.6119602224278374,0.521504138535167
