chrom,start,end,label,E1_sperm_X,E1_sperm_Y
chr1,58500000,59000000,AB,0.6694886347691488,-0.22958803767056
chr1,59000000,59500000,AB,0.6884780334763193,-0.3187431940053534
chr1,59500000,60000000,AB,0.703477137045846,-0.319493581236923
chr1,60000000,60500000,AB,0.5968906668441876,-0.5688742428798498
chr1,60500000,61000000,AB,0.5199858068931366,-0.6011712003450586
chr1,61000000,61500000,AB,0.6585354727639605,-0.7023863024990199
chr1,61500000,62000000,AB,0.5803314822343231,-0.6372272231244269
chr1,62000000,62500000,AB,0.4535781137753202,-0.3954050784429801
chr1,62500000,63000000,AB,0.5979225285241795,-0.5893002627968197
chr1,63000000,63500000,AB,0.6404922104119997,-0.4914973585521039
chr1,63500000,64000000,AB,0.6245982188685625,-0.3592373947186228
chr1,64000000,64500000,AB,0.569812622813858,-0.2706210602471973
chr1,64500000,65000000,AB,0.5824348462907469,-0.3091454478674378
chr1,65000000,65500000,AB,0.6512019718027785,-0.2150955889974693
chr1,65500000,66000000,AB,0.4091816636449725,-0.68563057432122
chr1,66000000,66500000,AB,0.4883155452754125,-0.6592948990323384
chr1,66500000,67000000,AB,0.3863037783969738,-0.631180947973855
chr1,67000000,67500000,AB,0.4447892429087915,-0.4358407549531426
chr1,67500000,68000000,AB,0.292017678391085,-0.4064415034961141
chr1,68000000,68500000,AB,0.3027405707515135,-0.4368512828187051
chr1,68500000,69000000,AB,0.3421470168777066,-0.569388209382849
chr1,69000000,69500000,AB,0.2325743447427858,-0.5161665698188073
chr1,69500000,70000000,AB,0.3620007162815594,-0.5864355718323777
chr1,70000000,70500000,AB,0.2857566069551804,-0.4483769497043522
chr1,70500000,71000000,AB,0.3349295706687171,-0.549146684502994
chr1,71000000,71500000,AB,0.2602525850947322,-0.6769915017638896
chr1,71500000,72000000,AB,0.3673251894662885,-0.75049896219113
chr1,72000000,72500000,AB,0.3531514440069714,-0.8245491869241331
chr1,72500000,73000000,AB,0.4111886325939016,-0.8221045440993633
chr1,73000000,73500000,AB,0.371515366855296,-0.8043947127137245
chr1,73500000,74000000,AB,0.4739546647087408,-0.6679106337665761
chr1,74000000,74500000,AB,0.3611603486178272,-0.5254087940788338
chr1,74500000,75000000,AB,0.2806450226484765,-0.3405886865466308
chr1,75000000,75500000,AB,0.1106830114748188,-0.1068188770496572
chr1,75500000,76000000,AB,0.1986373722931868,-0.1211741743006815
chr1,76000000,76500000,AB,0.1649150751442232,-0.282863870873145
chr1,76500000,77000000,AB,0.1277137683854308,-0.3532532624087125
chr1,77000000,77500000,AB,0.1544112140200519,-0.4189885645801747
chr1,77500000,78000000,BB,-0.0169332864779669,-0.325913516844455
chr1,78000000,78500000,AB,0.0765185167001001,-0.3281058152928983
chr1,78500000,79000000,AB,0.1922582139894202,-0.5843417275823943
chr1,79000000,79500000,AB,0.1594891655935417,-0.4955687038447054
chr1,79500000,80000000,AB,0.1542393244117341,-0.5543061800813465
chr1,80000000,80500000,AB,0.1818876378608797,-0.6000873275831954
chr1,80500000,81000000,AB,0.2094633328282614,-0.6440286797039915
chr1,81000000,81500000,AB,0.1152680358002467,-0.6492322354095023
chr1,81500000,82000000,AB,0.1491435774431525,-0.538592521478734
chr1,82000000,82500000,AB,0.1278261253144828,-0.5280155676661245
chr1,82500000,83000000,AB,0.1536553622322713,-0.5398557476221187
chr1,83500000,84000000,BB,-0.0057294301557291,-0.449921697183051
chr1,84000000,84500000,BB,-0.0971250398039511,-0.3992643677161523
chr1,84500000,85000000,BA,-0.3501090503258752,0.0613354400039668
chr1,85000000,85500000,BB,-0.131723162139982,-0.1718028989936925
chr1,85500000,86000000,BB,-0.09379166464214,-0.3574323510783
chr1,86000000,86500000,BB,-0.027829957179772,-0.538281703459909
chr1,86500000,87000000,BB,-0.1015502884529276,-0.3407702239053815
chr1,87000000,87500000,BB,-0.2012950609361856,-0.3367772268292969
chr1,87500000,88000000,BB,-0.0848431466070302,-0.4109066505833247
chr1,88000000,88500000,BB,-0.0833926707086294,-0.5425608961352009
chr1,88500000,89000000,BB,-0.0299520290939794,-0.2505367719356245
chr1,89000000,89500000,BB,-0.2270792519245258,-0.0223858537633121
chr1,89500000,90000000,BA,-0.3289022590890886,0.2295634898408477
chr1,90000000,90500000,BB,-0.1094866582722532,-0.2265009864731306
chr1,90500000,91000000,BB,-0.1116822730837281,-0.1385780984520474
chr1,91000000,91500000,BA,-0.1861662154230218,0.1314799121370761
chr1,91500000,92000000,BA,-0.0466359991038646,0.1294231230165242
chr1,92000000,92500000,BB,-0.184338948574448,-0.2036780539817215
chr1,92500000,93000000,BB,-0.1993994960837733,-0.3761460563396083
chr1,93000000,93500000,BB,-0.1431776721374704,-0.2475970085430512
chr1,93500000,94000000,BA,-0.3325343729489239,0.1292056913288142
chr1,94000000,94500000,BA,-0.2751182125556255,0.1700970535027492
chr1,94500000,95000000,BA,-0.1631548273191262,0.1550707012060766
chr1,95000000,95500000,BB,-0.1272300533781176,-0.2161924271469508
chr1,95500000,96000000,BB,-0.0124032192781264,-0.5080418679755064
chr1,96000000,96500000,AB,0.044200734618279,-0.5743749969823226
chr1,96500000,97000000,AB,0.0431344404259127,-0.6216555305243698
chr1,97000000,97500000,AB,0.1242879869551725,-0.7261007080840883
chr1,97500000,98000000,AB,0.1111049961765282,-0.7855709945103395
chr1,98000000,98500000,AB,0.2404056422189218,-0.8087415497588718
chr1,98500000,99000000,AB,0.2257377990103279,-0.7469458562838796
chr1,99000000,99500000,AB,0.2190909088031004,-0.7077142583041258
chr1,99500000,100000000,AB,0.2359954702358439,-0.5547930600035266
chr1,100000000,100500000,AB,0.0194723875865583,-0.2948932057042441
chr1,100500000,101000000,AB,0.1188462422359676,-0.5930858970719619
chr1,101000000,101500000,AB,0.2436299725143038,-0.5585050723821288
chr1,101500000,102000000,AB,0.1057054525569796,-0.5875459423677244
chr1,102000000,102500000,AB,0.2661117928725345,-0.7946698829877166
chr1,102500000,103000000,AB,0.1805871135005375,-0.7000548173686171
chr1,103000000,103500000,AB,0.1850662410809319,-0.7190134570680397
chr1,104000000,104500000,AB,0.078491704326773,-0.8045396463381786
chr1,104500000,105000000,AB,0.1060338281379968,-0.6835762162805505
chr1,105000000,105500000,AB,0.185847316667365,-0.66622806383165
chr1,105500000,106000000,AB,0.2309428050028059,-0.7439366042603875
chr1,106000000,106500000,AB,0.1237880449037793,-0.704623877606488
chr1,106500000,107000000,AB,0.0826493606002109,-0.65761347205991
chr1,107000000,107500000,AB,0.02263164796139,-0.6131892273218963
chr1,107500000,108000000,BB,-0.2826102025925496,-0.505946245809645
chr1,108500000,109000000,BB,-0.443360160234391,-0.0571377104034656
chr1,109000000,109500000,BA,-0.6112008187875079,0.3369042200271829
chr1,109500000,110000000,BA,-0.8647280914627318,0.1160828564812641
chr1,110000000,110500000,BA,-1.182243806767199,0.3632533242927008
chr1,110500000,111000000,BA,-0.8871065604305913,0.1741169560591211
chr1,111000000,111500000,BA,-1.0280165212471442,0.0448355900336785
chr1,111500000,112000000,BA,-0.9835751635519926,0.1342669256978924
chr1,112000000,112500000,BA,-1.0062375114500943,0.2798107627940324
chr1,112500000,113000000,BA,-1.265911565437495,0.7257407862952806
chr1,113000000,113500000,BA,-0.8965530735565291,0.5909441832538763
chr1,113500000,114000000,BA,-0.9943780974334862,0.6614117856604967
chr1,114000000,114500000,BA,-1.074295647239015,0.7624889204127356
chr1,114500000,115000000,BA,-1.1406573705957563,0.5793572574955901
chr1,115000000,115500000,BA,-0.8856536997868637,0.7264815731444954
chr1,115500000,116000000,BA,-0.7819524430874416,0.7342163596936025
chr1,116000000,116500000,BA,-0.8618935739734283,0.9173974220641312
chr1,116500000,117000000,BA,-1.0273315009320938,0.9035692853081876
chr1,117000000,117500000,BA,-1.0350485709843364,0.8855835701841188
chr1,117500000,118000000,BA,-1.0415087245419103,0.5701471254024774
chr1,118000000,118500000,BA,-1.0020217306702028,0.4869594314023995
chr1,118500000,119000000,BA,-0.986412083929156,0.6846392424654936
chr1,119000000,119500000,BA,-0.8533240562223559,0.8017470135944369
chr1,119500000,120000000,BA,-0.8006140217248291,0.939985348344286
chr1,147000000,147500000,AA,0.801860607066975,0.797109445917243
chr1,147500000,148000000,AA,0.6790086472357393,0.7373783277497996
chr1,150000000,150500000,AA,0.6703642434776654,0.5946814638889873
chr1,150500000,151000000,AA,0.5544415212547397,0.663035911038468
chr1,151000000,151500000,AA,0.7345104205097841,0.6161868308221762
chr1,151500000,152000000,AA,0.6183955768797396,0.6075949751981012
chr1,152000000,152500000,AA,0.5856964152652011,0.6571018454147602
chr1,152500000,153000000,AA,0.645349142642584,0.5577042540255585
chr1,153000000,153500000,AA,0.5499219659865383,0.600285139294947
chr1,153500000,154000000,AA,0.6712280677348619,0.6952261676628956
chr1,154000000,154500000,AA,0.622262045411723,0.6147565240600357
chr1,154500000,155000000,AA,0.6475184672993621,0.6076213892285931
chr1,155000000,155500000,AA,0.6925277952791038,0.5552046737652088
chr1,155500000,156000000,AA,0.5411352139114645,0.6534949880874449
chr1,156000000,156500000,AA,0.609407895419348,0.6735594924842657
chr1,156500000,157000000,AA,0.6028694321461634,0.6471788810368619
chr1,157000000,157500000,AA,0.5694656067719979,0.5562770709109801
chr1,157500000,158000000,AA,0.4589190114565701,0.5198662456869946
chr1,158000000,158500000,AA,0.514589796917301,0.5221823361655745
chr1,158500000,159000000,AA,0.485407815024827,0.3533046137939979
chr1,159000000,159500000,AA,0.4995525317573609,0.5004677918269075
chr1,159500000,160000000,AA,0.4105523714061512,0.498378488080837
chr1,160000000,160500000,AA,0.5496040456148015,0.6450344657486526
chr1,160500000,161000000,AA,0.5136094785032942,0.5105909010246871
chr1,161000000,161500000,AA,0.5352764323211159,0.5248317255975246
chr1,161500000,162000000,AA,0.2573344144311316,0.3570587301242541
chr1,162000000,162500000,AA,0.1966639578049105,0.3768987585033255
chr1,162500000,163000000,AA,0.0930904107433348,0.2985901325571604
chr1,163000000,163500000,BA,-0.0593588307277545,0.2279425572361167
chr1,163500000,164000000,BA,-0.0634743486655766,0.1593814459316185
chr1,164000000,164500000,AA,0.0766711798456623,0.2961355363626078
chr1,164500000,165000000,AA,0.3911550721078549,0.3872299414837789
chr1,165000000,165500000,AA,0.4465838292857878,0.4503867199922133
chr1,165500000,166000000,AA,0.3041418972939776,0.4288196712271644
chr1,166000000,166500000,AA,0.251382848562178,0.3131541953095648
chr1,166500000,167000000,AA,0.3681226549202489,0.2118515002527883
chr1,167000000,167500000,AA,0.3399367093738324,0.316673389206021
chr1,167500000,168000000,AA,0.4122260125550029,0.2484144192027071
chr1,168000000,168500000,AA,0.3265685438604023,0.3988526886545387
chr1,168500000,169000000,AA,0.2989183510391667,0.2005867954546792
chr1,169000000,169500000,AA,0.1358843042018646,0.2112889113114494
chr1,169500000,170000000,AA,0.2026179939652349,0.1548776500275517
chr1,170000000,170500000,AA,0.1819150602590493,0.2114220848069195
chr1,170500000,171000000,AA,0.0498667539478642,0.153794743416916
chr1,171000000,171500000,AA,0.1426163325688544,0.1655621313786043
chr1,171500000,172000000,AA,0.1690668688878338,0.2219825536269093
chr1,172000000,172500000,AA,0.1524905438573857,0.1575977277561713
chr1,172500000,173000000,BB,-0.0101027536719019,-0.0350817046127368
chr1,173000000,173500000,AA,0.1426123384523278,0.0716692848680717
chr1,173500000,174000000,AA,0.266839391842414,0.1669975604697904
chr1,174000000,174500000,BB,-0.1830724401497698,-0.2011178500931638
chr1,174500000,175000000,BB,-0.2877558456581872,-0.2944775232432138
chr1,175000000,175500000,BB,-0.0518667250785255,-0.1640783515107969
chr1,175500000,176000000,BB,-0.136489214036274,-0.0414210754505426
chr1,176000000,176500000,BB,-0.4421288039984223,-0.3600890641988738
chr1,176500000,177000000,BB,-0.4037175749794636,-0.1600359859860172
chr1,177000000,177500000,BB,-0.3915983247294331,-0.3015152986000516
chr1,177500000,178000000,BB,-0.3853105614192444,-0.2282016665780885
chr1,178000000,178500000,BB,-0.3049299569465149,-0.2316430725333374
chr1,178500000,179000000,BA,-0.0840056051719512,0.0008671422834434
chr1,179000000,179500000,AA,0.0198602960954734,0.0817837624415726
chr1,179500000,180000000,AA,0.1395983991745143,0.0873701642504156
chr1,180000000,180500000,AB,0.0754551307724537,-0.0077472502099482
chr1,180500000,181000000,BB,-0.0380311286747115,-0.0012756702803411
chr1,181000000,181500000,AA,0.1217825873460834,0.0777437000966606
chr1,181500000,182000000,AB,0.007150996513483,-0.1016567756894046
chr1,182000000,182500000,AA,0.2209779236732499,0.1770785079925003
chr1,182500000,183000000,AA,0.1571372923734477,0.0552571427332604
chr1,183000000,183500000,AA,0.118900891233431,0.0537505708378259
chr1,183500000,184000000,AB,0.0062108686229039,-0.1718487793040979
chr1,184000000,184500000,BB,-0.3396100783687929,-0.4529839070160039
chr1,184500000,185000000,BB,-0.3491009698479215,-0.4530865607620969
chr1,185000000,185500000,BB,-0.3779992373812307,-0.3801957445574911
chr1,185500000,186000000,BB,-0.5208285910353669,-0.5478470667662024
chr1,186000000,186500000,BB,-0.6537697200017987,-0.6644123419587427
chr1,186500000,187000000,BB,-0.767149812682702,-0.6656812539679242
chr1,187000000,187500000,BB,-0.7115637114922375,-0.6972970444030657
chr1,187500000,188000000,BB,-0.6053353026245206,-0.7049947897821175
chr1,188000000,188500000,BB,-0.6861573983887262,-0.7090830147610424
chr1,188500000,189000000,BB,-0.6539668274888879,-0.6792769899674204
chr1,189000000,189500000,BB,-0.6666577696724376,-0.78542465868911
chr1,189500000,190000000,BB,-0.7564460953834565,-0.803021480799387
chr1,190000000,190500000,BB,-0.7335372142430084,-0.8517179371669784
chr1,190500000,191000000,BB,-0.7166762565645426,-0.7935269662664743
chr1,191000000,191500000,BB,-0.6860152441012768,-0.7191952771989011
chr1,191500000,192000000,BB,-0.7821614940734597,-0.7427352695477065
chr1,192000000,192500000,BB,-0.7698520567092809,-0.4990165454504315
chr1,192500000,193000000,BB,-0.4363876437668181,-0.4115429018936799
chr1,193000000,193500000,BB,-0.322093137945788,-0.2514530273936925
chr1,193500000,194000000,BB,-0.6255496111444031,-0.6163377913601698
chr1,194000000,194500000,BB,-0.7224889551525278,-0.626416095125007
chr1,194500000,195000000,BB,-0.7441850800932802,-0.6567519279793715
chr1,195000000,195500000,BB,-0.7853253959285723,-0.6554063280038047
chr1,195500000,196000000,BB,-0.7760373157307381,-0.7715368542959922
chr1,196000000,196500000,BB,-0.7785218465094331,-0.6886010103576972
chr1,196500000,197000000,BB,-0.7435713458041172,-0.7179599860069298
chr1,197000000,197500000,BB,-0.6418263397593384,-0.6415544449599666
chr1,197500000,198000000,BB,-0.6085801035796966,-0.5768673220633986
chr1,198000000,198500000,BB,-0.7547191112229173,-0.7662228998849063
chr1,198500000,199000000,BB,-0.7984552670754768,-0.7862414419218678
chr1,199000000,199500000,BB,-0.794938825336226,-0.8263774097813641
chr1,199500000,200000000,BB,-0.6597424192445768,-0.7807807223973545
chr1,200000000,200500000,BB,-0.4017118744621736,-0.4681195344232877
chr1,200500000,201000000,BB,-0.1159403972907967,-0.1361457982178942
chr1,201000000,201500000,AA,0.2196726371036135,0.1424602446496128
chr1,201500000,202000000,AA,0.1155918409519345,0.1859683639988096
chr1,202000000,202500000,AA,0.193377199872001,0.1127492935210642
chr1,202500000,203000000,AA,0.3281071469682483,0.1534962090055029
chr1,203000000,203500000,AA,0.3358341636219165,0.1095727940714328
chr1,203500000,204000000,AA,0.2879032981417903,0.1426645076727391
chr1,204000000,204500000,AA,0.3467424426626196,0.3370470114608015
chr1,204500000,205000000,AA,0.3597070251835972,0.3039585130630027
chr1,205000000,205500000,AA,0.4414652067490568,0.3520277358267893
chr1,205500000,206000000,AA,0.2523739340090496,0.2540039907720638
chr1,206500000,207000000,AA,0.1631838377568576,0.3579265604344811
chr1,207000000,207500000,AA,0.1861315222544244,0.0389687868206698
chr1,207500000,208000000,AA,0.1387855585150084,0.1719979867427141
chr1,208000000,208500000,AA,0.0511036451856959,0.1301057382669313
chr1,208500000,209000000,BB,-0.087394140431842,-0.0863763602496458
chr1,209000000,209500000,AB,0.1014054614905839,-0.0933605693671946
chr1,209500000,210000000,AB,0.0266579517262562,-0.0557781719981921
chr1,210000000,210500000,BB,-0.0672877193963184,-0.1785696052171468
chr1,210500000,211000000,AA,0.0951213242626745,0.0326437983820145
chr1,211000000,211500000,AA,0.2367014947982322,0.1526938926217926
chr1,211500000,212000000,AA,0.3310884660620197,0.2318911818045761
chr1,212000000,212500000,AA,0.4261544695461661,0.1858390403058226
chr1,212500000,213000000,AA,0.3090515619784608,0.112463217884438
chr1,213000000,213500000,AB,0.0906897175250083,-0.0969805252591282
chr1,213500000,214000000,BB,-0.0882666743161627,-0.3046014235491969
chr1,214000000,214500000,BB,-0.166366223494693,-0.3660646886921513
chr1,214500000,215000000,BB,-0.5008017063089368,-0.7102249768925576
chr1,215000000,215500000,BB,-0.6074664123571408,-0.8101284463355569
chr1,215500000,216000000,BB,-0.6166761661713889,-0.6932528453487947
chr1,216000000,216500000,BB,-0.5997557319169174,-0.7820013472209205
chr1,216500000,217000000,BB,-0.66770096281554,-0.7197522103556188
chr1,217000000,217500000,BB,-0.5734809552814522,-0.5417686503030203
chr1,217500000,218000000,BB,-0.3816662935286393,-0.3664677007815462
chr1,218000000,218500000,BB,-0.637794744132285,-0.5341643834000134
chr1,218500000,219000000,BB,-0.7254026380347188,-0.6745979293534603
chr1,219000000,219500000,BB,-0.6885976423492995,-0.660710480020409
chr1,219500000,220000000,BB,-0.4524901780136101,-0.4630906269453823
chr1,220000000,220500000,BB,-0.3417074349103715,-0.3548674094748152
chr1,220500000,221000000,BB,-0.2958389720177992,-0.2208652779548353
chr1,221000000,221500000,BB,-0.3008472047990783,-0.301487018761704
chr1,221500000,222000000,BB,-0.2176536878679259,-0.0797839032097459
chr1,222000000,222500000,BB,-0.111392221518659,-0.0251617262187519
chr1,222500000,223000000,BB,-0.1116192850859482,-0.0076040137471555
chr1,223000000,223500000,AA,0.2404612025358098,0.2913030406419413
chr1,223500000,224000000,AA,0.3212724497303446,0.3001523957490973
chr1,224000000,224500000,AA,0.4607071185446509,0.3695370497462631
chr1,224500000,225000000,AA,0.5060596616737096,0.4457000208464765
chr1,225000000,225500000,AA,0.5207840692232854,0.4510952176570245
chr1,225500000,226000000,AA,0.5881077249193061,0.595984794404381
chr1,226000000,226500000,AA,0.5325226110546885,0.5514270723373775
chr1,226500000,227000000,AA,0.467226077425707,0.6202739754648289
chr1,227000000,227500000,AA,0.4474463201059379,0.4391571092706895
chr1,227500000,228000000,AA,0.6597820361050086,0.5504078241510514
chr1,228000000,228500000,AA,0.7958349558281717,0.8207354812477521
chr1,228500000,229000000,AA,0.6001835368416858,0.596788959685289
chr1,229000000,229500000,AA,0.5278792064779867,0.4447517177365858
chr1,229500000,230000000,AA,0.3437085575709313,0.3317190379486911
chr1,230000000,230500000,AA,0.3700021330285247,0.2283416732977067
chr1,230500000,231000000,AA,0.405677553958072,0.2511277713955328
chr1,231000000,231500000,AA,0.3417038627641289,0.1868111727551917
chr1,231500000,232000000,AA,0.3318241819604101,0.0829525046300498
chr1,232000000,232500000,AA,0.1887342517813151,0.0525184570052283
chr1,232500000,233000000,AB,0.1538556588341477,-0.070831380125461
chr1,233000000,233500000,AB,0.0029859826667152,-0.2699695828789255
chr1,233500000,234000000,BB,-0.1561889719581216,-0.2193344266829125
chr1,234000000,234500000,AB,0.0464489522304228,-0.2045967444621378
chr1,234500000,235000000,AB,0.1943196027102445,-0.0150302426886305
chr1,235000000,235500000,AA,0.1862984717134017,0.0445161705351848
chr1,235500000,236000000,AB,0.0259956939662829,-0.057009736809429
chr1,236000000,236500000,BB,-0.0192039874149123,-0.197599393413868
chr1,236500000,237000000,BB,-0.2532440145909015,-0.3455745928805773
chr1,237000000,237500000,BB,-0.5197214751460132,-0.54049472044114
chr1,237500000,238000000,BB,-0.5278454135673064,-0.5847824396156549
chr1,238000000,238500000,BB,-0.751761172215753,-0.6015993158715777
chr1,238500000,239000000,BB,-0.7192728268642663,-0.8124600270747725
chr1,239000000,239500000,BB,-0.6321439342328721,-0.6957113710181995
chr1,239500000,240000000,BB,-0.6248513517938448,-0.740456082887889
chr1,240000000,240500000,BB,-0.5694552532718291,-0.7695047928967323
chr1,240500000,241000000,BB,-0.503616552531669,-0.4474839774250712
chr1,241000000,241500000,BB,-0.4569080714147523,-0.3870406788283474
chr1,241500000,242000000,AB,0.065962949563885,-0.2507190700123481
chr1,242000000,242500000,BB,-0.0814821841331231,-0.2565288930523605
chr1,242500000,243000000,AA,0.2958726141828222,0.0214495838061762
chr1,243000000,243500000,AA,0.3865157130025659,0.1362856584943502
