chrom	start	end	label	E1_sperm_X	E1_sperm_Y
chr1	8800000	8900000	AA	0.0366573757070671	0.6274531860575805
chr1	8900000	9000000	AA	0.0931522826231761	0.4912470298117453
chr1	9000000	9100000	AA	0.2288158651947819	0.373602308498008
chr1	9100000	9200000	AA	0.1003535060255685	0.3298676388364911
chr1	9200000	9300000	AA	0.2681574617904879	0.3414596971121463
chr1	9300000	9400000	AA	0.2013412555556979	0.3487214709047346
chr1	9400000	9500000	AA	0.181533498118392	0.4578127256301594
chr1	9500000	9600000	AA	0.306833688825213	0.4745780938228509
chr1	9600000	9700000	AA	0.1322222190531688	0.3186459795087082
chr1	9700000	9800000	AA	0.1573847642854721	0.5666738967925566
chr1	9800000	9900000	AA	0.1088380339054046	0.4781305072881563
chr1	9900000	10000000	AA	0.0300488556327392	0.4501839233958869
chr1	10000000	10100000	AA	0.1712807340422577	0.3891937271514307
chr1	10100000	10200000	AA	0.0771121766182245	0.353464332053061
chr1	10200000	10300000	AA	0.0179009215091099	0.3993751932540794
chr1	10300000	10400000	AA	0.1357161250517193	0.3596692501665248
chr1	10400000	10500000	AA	0.1011308349233041	0.4797029710459257
chr1	10500000	10600000	AA	0.1091636568776484	0.5654780189572884
chr1	10700000	10800000	AA	0.4756470205063899	0.4255629041664795
chr1	10800000	10900000	AA	0.3491496103210976	0.3990161453389079
chr1	10900000	11000000	AA	0.226088657396843	0.5738273306447191
chr1	11000000	11100000	AA	0.2206207961506721	0.453681125088108
chr1	11100000	11200000	AA	0.3264222618974386	0.6404828846511016
chr1	11200000	11300000	AA	0.1356222845903295	0.4833745722338082
chr1	11300000	11400000	AA	0.3135880187832308	0.3866440500034245
chr1	11400000	11500000	AA	0.1116116140126907	0.3699080457337625
chr1	11500000	11600000	BA	-0.0410017269512175	0.5101118689773255
chr1	11600000	11700000	AA	0.2550368385942705	0.4014509937604698
chr1	11700000	11800000	AA	0.1550071000515102	0.5126446131794161
chr1	11800000	11900000	AA	0.1904768208151518	0.714241220754322
chr1	11900000	12000000	AA	0.3091924852332884	0.5143828310914013
chr1	12000000	12100000	AA	0.2041469713883264	0.745425720733018
chr1	12100000	12200000	AA	0.1505092508328124	0.6052087836523867
chr1	12200000	12300000	AA	0.4869803106571879	0.5540350399425551
chr1	12300000	12400000	AA	0.5005916687303873	0.3886552737086141
chr1	12400000	12500000	AA	0.1888419398109641	0.2208759036697105
chr1	12500000	12600000	AA	0.2280512803898732	0.546950058201603
chr1	12600000	12700000	AA	0.3040469139341901	0.3188585333571058
chr1	12700000	12800000	AA	0.3013431225116987	0.4516589696890909
chr1	12800000	12900000	AA	0.1053569614325896	0.3922593084594985
chr1	13400000	13500000	AA	0.2734998378832165	0.5343754746473134
chr1	13500000	13600000	AA	0.2746236075763048	0.5284968259938867
chr1	13600000	13700000	AA	0.3591155222623544	0.4662533027176649
chr1	13700000	13800000	AA	0.3936888145118232	0.3012359413030175
chr1	13800000	13900000	AA	0.3353886859211348	0.5872200139990099
chr1	13900000	14000000	AA	0.1136246353802735	0.6197732891456541
chr1	14000000	14100000	AA	0.4629034108800431	0.5782724014309537
chr1	14100000	14200000	AA	0.4351000365850449	0.5880778674563705
chr1	14200000	14300000	AA	0.2173242700615222	0.4346858454898892
chr1	14300000	14400000	AA	0.2133582381648589	0.4349008225401714
chr1	14400000	14500000	AA	0.3188080960552593	0.6238235927585375
chr1	14500000	14600000	AA	0.4595199140682276	0.5139806434506371
chr1	14600000	14700000	AA	0.2725691819119001	0.4890968224058828
chr1	14700000	14800000	AA	0.0200036461564734	0.598678503119234
chr1	14800000	14900000	BA	-0.0172745501517772	0.5680443740375023
chr1	14900000	15000000	AA	0.1960924183376348	0.5038019719862113
chr1	15000000	15100000	AA	0.0971639659424772	0.5195562261266379
chr1	15100000	15200000	AA	0.1142522457299611	0.529095620109279
chr1	15200000	15300000	AA	0.2325124487645041	0.4646228880071518
chr1	15300000	15400000	AA	0.3037397082332098	0.4103576356018793
chr1	15400000	15500000	AA	0.2935367117993124	0.3800579813904933
chr1	15500000	15600000	AA	0.292589516553628	0.2773109315375233
chr1	15600000	15700000	AA	0.4335874557837124	0.7396049124299101
chr1	15700000	15800000	AA	0.0720259947512714	0.4628073849127213
chr1	15800000	15900000	AA	0.3655411672354373	0.4959098042237456
chr1	15900000	16000000	AA	0.2176005533715686	0.565371120461447
chr1	16100000	16200000	AA	0.3694116483481822	0.6307246367251717
chr1	16200000	16300000	AA	0.4631735327348987	0.5165256174608713
chr1	16300000	16400000	AA	0.4707340878259722	0.500693959705406
chr1	16400000	16500000	AA	0.1476338896035322	0.6647545556037323
chr1	16600000	16700000	AA	0.2024409708253592	0.4239395050991218
chr1	16700000	16800000	AA	0.3637447400403469	0.3178009296181531
chr1	16900000	17000000	AA	0.1533131994490787	0.5331366022581305
chr1	17000000	17100000	AA	0.1653839110183086	0.6189021909672947
chr1	17100000	17200000	AA	0.206642337262975	0.7397450667895392
chr1	17200000	17300000	AA	0.2004716733370438	0.7651505928534765
chr1	17300000	17400000	AA	0.150113981715735	0.4469796266353077
chr1	17400000	17500000	AA	0.4151950659802188	0.566156335560826
chr1	17500000	17600000	AA	0.4517808687488049	0.5662549435814841
chr1	17600000	17700000	AA	0.2489991433684101	0.6200130013392812
chr1	17700000	17800000	AA	0.2871357442162969	0.4776823422323503
chr1	17800000	17900000	AA	0.3866906864942176	0.7331269459346357
chr1	17900000	18000000	AA	0.4786212332811336	0.4157315704037827
chr1	18000000	18100000	AA	0.3786877519421291	0.6236041583478354
chr1	18100000	18200000	AA	0.4549939391905602	0.6399503221079198
chr1	18200000	18300000	AA	0.2591411561905764	0.3942679124388874
chr1	18300000	18400000	AA	0.2733120047794303	0.4162863197506105
chr1	18400000	18500000	AA	0.3128675489337352	0.5507255662569598
chr1	18500000	18600000	AA	0.4139799650661021	0.4299833802529554
chr1	18600000	18700000	AA	0.4905149158144886	0.3981589178324898
chr1	18700000	18800000	AA	0.282778153094195	0.3580949827247264
chr1	18800000	18900000	AA	0.1824296895377568	0.371355796990571
chr1	18900000	19000000	AA	0.2053980153262412	0.4380207586728435
chr1	19000000	19100000	AA	0.2475718489018163	0.3472104124332598
chr1	19100000	19200000	AA	0.6072652455552856	0.3365379632543279
chr1	19200000	19300000	AA	0.4439029001111175	0.3859147902715278
chr1	19300000	19400000	AA	0.5835999261219635	0.4749157107015936
chr1	19400000	19500000	AA	0.784042778661838	0.4053885659487822
chr1	19500000	19600000	AA	0.8258798145230056	0.43472969269211
chr1	19600000	19700000	AA	0.8675592377586079	0.4284623889407045
chr1	19700000	19800000	AA	0.7131339027917933	0.3007150002031098
chr1	19800000	19900000	AA	0.552938243123167	0.3295034822916369
chr1	19900000	20000000	AA	0.6312068610250285	0.1941080452749932
chr1	20000000	20100000	AA	0.5708362360679319	0.2078845960623792
chr1	20100000	20200000	AA	0.4634796450802425	0.4478772323309906
chr1	20200000	20300000	AA	0.2906316023801504	0.2355862578913594
chr1	20300000	20400000	AA	0.2359810613748654	0.5053233298329194
chr1	20400000	20500000	AA	0.2890620440189697	0.5997333874740814
chr1	20500000	20600000	AA	0.415957897366503	0.4140963040706814
chr1	20600000	20700000	AA	0.4066932697454665	0.2099080679479989
chr1	20700000	20800000	AA	0.3346571902510961	0.210032700397013
chr1	20800000	20900000	AA	0.4298973106536917	0.3419690591979149
chr1	20900000	21000000	AB	0.261130436114262	-0.1344655079363793
chr1	21000000	21100000	AB	0.4890881711974997	-0.0289458080502719
chr1	21100000	21200000	AA	0.6746122277289197	0.1746462857796623
chr1	21200000	21300000	AA	0.4943629106332121	0.089425799078681
chr1	21300000	21400000	AA	0.303997845051728	0.0519532676872742
chr1	21400000	21500000	AA	0.3926192914024262	0.3354065280349422
chr1	21500000	21600000	AA	0.3971136219474364	0.2791473861223073
chr1	21600000	21700000	AB	0.5274182006886665	-0.0351567604074059
chr1	21700000	21800000	AA	0.3051889909171438	0.1782581531607009
chr1	21800000	21900000	AA	0.2059538219348825	0.1529246662078013
chr1	21900000	22000000	AA	0.2348310492655848	0.5268423138222115
chr1	22000000	22100000	AA	0.370433423443146	0.4117464682291676
chr1	22100000	22200000	AA	0.4652549204032308	0.3311266241953761
chr1	22200000	22300000	AA	0.4931914055836011	0.4870241151004744
chr1	22300000	22400000	AA	0.365883678648214	0.434228383071966
chr1	22400000	22500000	AA	0.2250015893461663	0.3263663149321315
chr1	22500000	22600000	AA	0.637791364860773	0.3472556486487694
chr1	22600000	22700000	AA	0.4230432967457352	0.3242994831129822
chr1	22700000	22800000	AA	0.5423250382776597	0.4009537436715927
chr1	22800000	22900000	AA	0.767202787498581	0.3130931564010625
chr1	22900000	23000000	AA	0.5252962673859217	0.5455310962574287
chr1	23000000	23100000	AA	0.2675738129118076	0.5759277371041086
chr1	23100000	23200000	AA	0.2963780231877605	0.4786001131518623
chr1	23200000	23300000	AA	0.3734914789087957	0.5982101952028378
chr1	23300000	23400000	AA	0.4610890257522297	0.3676576732783538
chr1	23400000	23500000	AA	0.6033206172234079	0.3230452975397414
chr1	23500000	23600000	AA	0.4205575776673318	0.2825232711488868
chr1	23600000	23700000	AA	0.4656734233991993	0.3708002952353862
chr1	23700000	23800000	AA	0.544491858776964	0.4588716113837854
chr1	23800000	23900000	AA	0.5530147686770671	0.4304760451624255
chr1	23900000	24000000	AA	0.3680402408564484	0.3776176685820029
chr1	24000000	24100000	AA	0.5703097269502979	0.4608157865661327
chr1	24100000	24200000	AA	0.3545912281687837	0.5370359498280189
chr1	24200000	24300000	AA	0.2891213043238008	0.6346906190037169
chr1	24300000	24400000	AA	0.3338578894685988	0.6153253566334945
chr1	24400000	24500000	AA	0.1920958952018928	0.4857036518153277
chr1	24500000	24600000	AA	0.3765605064118885	0.5054798515473898
chr1	24600000	24700000	AA	0.316066429566328	0.3972801891809302
chr1	24700000	24800000	AA	0.5647941020068005	0.4818058785385651
chr1	24800000	24900000	AA	0.7165146105832308	0.3183034740059291
chr1	24900000	25000000	AA	0.4783349686797534	0.3826475931562715
chr1	25000000	25100000	AA	0.394768170341772	0.3526244137133228
chr1	25100000	25200000	AA	0.4512265234204121	0.2714980464937316
chr1	25200000	25300000	AA	0.5122656485137904	0.4690786488399747
chr1	25400000	25500000	AA	0.4650418929735564	0.2747613631355509
chr1	25500000	25600000	AA	0.4258205598203504	0.3236096195423319
chr1	25600000	25700000	AA	0.2085021949684812	0.5235458531739314
chr1	25700000	25800000	AA	0.3502190040156243	0.6635838551915005
chr1	25800000	25900000	AA	0.3490934047865947	0.2627881537830827
chr1	25900000	26000000	AA	0.9044304139340372	0.1809045785225458
chr1	26000000	26100000	AA	0.6179070130084962	0.5168240784062562
chr1	26100000	26200000	AA	0.5216868981326624	0.5880620467485453
chr1	26200000	26300000	AA	0.4443454470440618	0.4880994203879635
chr1	26300000	26400000	AA	0.5880522626707823	0.361456868245737
chr1	26400000	26500000	AA	0.6358111176991055	0.5202226418049793
chr1	26500000	26600000	AA	0.4953228164777432	0.612530828769395
chr1	26600000	26700000	AA	0.5433030771267813	0.5022983528417118
chr1	26700000	26800000	AA	0.4888145439984039	0.6661422911725067
chr1	26800000	26900000	AA	0.3672128818120529	0.5960249107228256
chr1	26900000	27000000	AA	0.5697789293759901	0.5359407326027865
chr1	27000000	27100000	AA	0.8486657487958542	0.6925990199747262
chr1	27100000	27200000	AA	0.517393134742313	0.6034804207883327
chr1	27200000	27300000	AA	0.5200213779995421	0.6599625377386056
chr1	27300000	27400000	AA	0.6387840946035573	0.6594409933476842
chr1	27400000	27500000	AA	0.727379571934164	0.5657909684392461
chr1	27500000	27600000	AA	0.4024009630263471	0.4890146372236287
chr1	27600000	27700000	AA	0.542783519819059	0.8234261386254005
chr1	27700000	27800000	AA	0.4880506492989205	0.4626712333444145
chr1	27800000	27900000	AA	0.7113350112194653	0.5994298523029923
chr1	27900000	28000000	AA	0.5479307145763672	0.5865598519390273
chr1	28000000	28100000	AA	0.6516836583191128	0.6288474500675175
chr1	28100000	28200000	AA	0.4308390570996904	0.4884893953643019
chr1	28200000	28300000	AA	0.4093498588729129	0.6180753672851744
chr1	28300000	28400000	AA	0.5527573729100057	0.7270824925623088
chr1	28400000	28500000	AA	0.4765157452028518	0.6928190876331304
chr1	28500000	28600000	AA	0.583949615840424	0.6234360532869399
chr1	28600000	28700000	AA	0.600463601983823	0.4811832470580424
chr1	28700000	28800000	AA	0.7271541500654299	0.5915110385995195
chr1	28800000	28900000	AA	0.7463983154977069	0.5746616290656003
chr1	28900000	29000000	AA	0.6640384543338811	0.5029695099529579
chr1	29000000	29100000	AA	0.5865436026414402	0.3248773714629844
chr1	29100000	29200000	AA	0.4950315555394246	0.5356020783527351
chr1	29200000	29300000	AA	0.4468592698963033	0.6666612830591004
chr1	29300000	29400000	AA	0.473013075415844	0.6322744828807149
chr1	29400000	29500000	AA	0.569466035901108	0.4644749524524869
chr1	29500000	29600000	AA	0.3688945430251514	0.2882111636079765
chr1	29600000	29700000	AA	0.2695935272888437	0.4424545733334799
chr1	29700000	29800000	AA	0.549927011026702	0.5196537988540553
chr1	29800000	29900000	AA	0.1948072337549775	0.6774323517847572
chr1	29900000	30000000	AA	0.3258376171790665	0.210230294519036
chr1	30000000	30100000	AA	0.5087143313117011	0.4311371069121994
chr1	30100000	30200000	AA	0.4476745805685113	0.3484936530843291
chr1	30200000	30300000	AA	0.6694565081509977	0.5478438308539505
chr1	30300000	30400000	AA	0.702315080416968	0.7117403499085991
chr1	30400000	30500000	AA	0.7396877243434508	0.3082761233771688
chr1	30500000	30600000	AA	0.4535785284267229	0.4948570786224168
chr1	30600000	30700000	AA	0.4869476814585025	0.5583917264470744
chr1	30700000	30800000	AA	0.6065265526619311	0.443700250095805
chr1	30800000	30900000	AA	0.5663854805954835	0.6741960229462984
chr1	30900000	31000000	AA	0.4992227121201917	0.4439487990468249
chr1	31000000	31100000	AA	0.7453895243394655	0.4765794071994416
chr1	31100000	31200000	AA	0.4358514144009143	0.5863869313956175
chr1	31200000	31300000	AA	0.4456949519323048	0.6286108568392262
chr1	31300000	31400000	AA	0.6305288771910931	0.4093262864607858
chr1	31400000	31500000	AA	0.4351157032671841	0.4138396979525057
chr1	31500000	31600000	AA	0.4458326776928729	0.4990333211611567
chr1	31600000	31700000	AA	0.5025932433051611	0.49165814091559
chr1	31700000	31800000	AA	0.421604693731619	0.4145641039223632
chr1	31800000	31900000	AA	0.5504322095639586	0.7272745690750337
chr1	31900000	32000000	AA	0.4792621879489506	0.5747097460205532
chr1	32000000	32100000	AA	0.4523236506160712	0.5325483299028775
chr1	32100000	32200000	AA	0.3961476959254947	0.5232695482249317
chr1	32200000	32300000	AA	0.3475396764190104	0.714589991830919
chr1	32300000	32400000	AA	0.3391209997725437	0.6431041457870887
chr1	32400000	32500000	AA	0.4224012163180996	0.7036700060678789
chr1	32500000	32600000	AA	0.5934887508622134	0.6870609747596483
chr1	32600000	32700000	AA	0.3620555891837752	0.5722923222830044
chr1	32700000	32800000	AA	0.4207431947273293	0.6238421887235994
chr1	32800000	32900000	AA	0.6037147670415265	0.744246492914922
chr1	32900000	33000000	AA	0.731002290108676	0.6067539720721145
chr1	33000000	33100000	AA	0.4274912924398161	0.7736859889305334
chr1	33100000	33200000	AA	0.6569625943581463	0.6928344838841707
chr1	33200000	33300000	AA	0.5035637129765004	0.6526597996187208
chr1	33300000	33400000	AA	0.4587502079109877	0.7871376930552766
chr1	33400000	33500000	AA	0.448339564575869	0.4796637980339286
chr1	33500000	33600000	AA	0.3499699123222868	0.537957313014889
chr1	33600000	33700000	AA	0.4233009055159504	0.4390682096822474
chr1	33700000	33800000	AA	0.3394982471658771	0.5906984141613739
chr1	33800000	33900000	AA	0.2999579937868477	0.5533382272950893
chr1	33900000	34000000	AA	0.4839442795183661	0.6413796853472042
chr1	34000000	34100000	AA	0.6213222631531816	0.659862096613707
chr1	34100000	34200000	AA	0.5360599148145986	0.7724019183985058
chr1	34200000	34300000	AA	0.6733568161109205	0.5377443347006836
chr1	34300000	34400000	AA	0.5471814844232591	0.7035755979306184
chr1	34400000	34500000	AA	0.5704298646593171	0.5590376444551306
chr1	34500000	34600000	AA	0.6551162066295618	0.6952486513209373
chr1	34600000	34700000	AA	0.6210675932996744	0.6079887408001488
chr1	34700000	34800000	AA	0.5481350244295624	0.4884718449670854
chr1	34800000	34900000	AA	0.8554995546794111	0.5216371195754077
chr1	34900000	35000000	AA	0.3505859644979096	0.5166447926471949
chr1	35000000	35100000	AA	0.3835400113737546	0.3714148732585732
chr1	35100000	35200000	AA	0.3582619414758987	0.6489347111164039
chr1	35200000	35300000	AA	0.6660541814324275	0.7775888657726221
chr1	35300000	35400000	AA	0.4753143458729466	0.4885573378096929
chr1	35400000	35500000	AA	0.6716989895578649	0.6368119035681107
chr1	35500000	35600000	AA	0.5968588168806174	0.4961910044596638
chr1	35600000	35700000	AA	0.7428554280876802	0.7358365276908689
chr1	35700000	35800000	AA	0.6796366938629858	0.4161907544989349
chr1	35800000	35900000	AA	0.7742821691793114	0.7771727684687196
chr1	35900000	36000000	AA	0.9081870252277252	0.675095265035968
chr1	36000000	36100000	AA	0.902319944297504	0.5787103075552309
chr1	36100000	36200000	AA	0.6522668014721612	0.6492961251053607
chr1	36200000	36300000	AA	0.9928441913924552	0.6783309217767604
chr1	36300000	36400000	AA	0.8354598979674632	0.6977459683117926
chr1	36400000	36500000	AA	0.7977851881088367	0.7336711137397238
chr1	36500000	36600000	AA	0.6950828080075637	0.614369187938694
chr1	36600000	36700000	AA	0.6277329260211134	0.5715207101938585
chr1	36700000	36800000	AA	0.4748863877527476	0.4639287770980186
chr1	36800000	36900000	AA	0.6155604435295197	0.623665323008134
chr1	36900000	37000000	AA	0.5911453471575064	0.6017880952230958
chr1	37000000	37100000	AA	0.5734361787604266	0.5817641495682538
chr1	37100000	37200000	AA	0.4980306528457813	0.5615087698465216
chr1	37200000	37300000	AA	0.7281243769997894	0.6543017205335366
chr1	37300000	37400000	AA	0.7003188513942836	0.7071246729998727
chr1	37400000	37500000	AA	0.7202830736361739	0.7085223477921134
chr1	37500000	37600000	AA	0.6004481093936284	0.573843949637008
chr1	37600000	37700000	AA	0.603933056242721	0.5953344702749612
chr1	37700000	37800000	AA	0.841910042192986	0.7722688057467253
chr1	37800000	37900000	AA	0.7394854066654187	0.7415921582281286
chr1	37900000	38000000	AA	0.4939208998783453	0.7034393806242505
chr1	38000000	38100000	AA	0.6022834099700708	0.6870140682080135
chr1	38100000	38200000	AA	0.5082473735929479	0.7165525678384106
chr1	38200000	38300000	AA	0.7054624570112176	0.6346520755493085
chr1	38300000	38400000	AA	0.816345517922724	0.5054315447716146
chr1	38400000	38500000	AA	0.5681307804946737	0.5393589631611199
chr1	38500000	38600000	AA	0.7796408503763476	0.5316100383104672
chr1	38600000	38700000	AA	0.5558598569418746	0.545881593729958
chr1	38700000	38800000	AA	0.5889710571976591	0.6523237990766856
chr1	38800000	38900000	AA	0.7806411756702349	0.6595438064832339
chr1	38900000	39000000	AA	0.6293575476517334	0.6995490936714763
chr1	39000000	39100000	AA	0.6241033454347173	0.8639962237963663
chr1	39100000	39200000	AA	0.5630103635143793	0.5298099581787715
chr1	39200000	39300000	AA	0.7611125037718608	0.5542608359278506
chr1	39300000	39400000	AA	0.7478010721257775	0.5546947915434047
chr1	39400000	39500000	AA	0.3696942147600675	0.4335882531206504
chr1	39500000	39600000	AA	0.5540458470919604	0.5964582610593104
chr1	39600000	39700000	AA	0.5438430377793365	0.7590043635277085
chr1	39700000	39800000	AA	0.5958044455970074	0.5097272053141788
chr1	39800000	39900000	AA	0.5174600120635403	0.6023025863412875
chr1	39900000	40000000	AA	0.6003814936937445	0.6549606561393051
chr1	40000000	40100000	AA	0.4359975138442754	0.4603635093077959
chr1	40100000	40200000	AA	0.3693225673629907	0.4861595439486771
chr1	40200000	40300000	AA	0.3187959511291632	0.4992161100236965
chr1	40300000	40400000	AA	0.6811212433704281	0.6549582716067005
chr1	40400000	40500000	AA	0.7969989973120338	0.5009684816782686
chr1	40500000	40600000	AA	0.5620743404623071	0.5702788089632336
chr1	40600000	40700000	AA	0.933965730281054	0.5993149827871529
chr1	40700000	40800000	AA	0.8133695479669916	0.4445297880258079
chr1	40800000	40900000	AA	0.7215671387883494	0.548184226732984
chr1	40900000	41000000	AA	0.6731919329290512	0.6334721544720552
chr1	41000000	41100000	AA	0.4344428110225022	0.4870951007960138
chr1	41100000	41200000	AA	0.6282718479997642	0.5711844109610945
chr1	41200000	41300000	AA	0.5816148238079824	0.6678939887765939
chr1	41300000	41400000	AA	0.6122441518331554	0.628052881009087
chr1	41400000	41500000	AA	0.6936251913365994	0.5221357449955902
chr1	41500000	41600000	AA	0.7686771150865899	0.5556343248782047
chr1	41600000	41700000	AA	0.6250687335298647	0.7295164064059143
chr1	41700000	41800000	AA	0.7449595075381382	0.5449885507177352
chr1	41800000	41900000	AA	0.5843999389746072	0.4705311806887586
chr1	41900000	42000000	AA	0.635675524543057	0.3334023335856459
chr1	42000000	42100000	AA	0.7120322037083798	0.4837220696341541
chr1	42100000	42200000	AA	0.635172703491403	0.6627426214001675
chr1	42200000	42300000	AA	0.7580812611726279	0.3510296356726555
chr1	42300000	42400000	AA	0.5223800766077766	0.3463572779303588
chr1	42400000	42500000	AA	0.695482411401952	0.6657877144828604
chr1	42500000	42600000	AA	0.5835289338399255	0.6882380261300072
chr1	42600000	42700000	AA	0.5711745236239769	0.6891751200885522
chr1	42700000	42800000	AA	0.7249872855947433	0.4950647473476746
chr1	42800000	42900000	AA	0.8538008781860607	0.4883036701771077
chr1	42900000	43000000	AA	0.542502468716109	0.5994658596729231
chr1	43000000	43100000	AA	0.4622383871117584	0.6656792514540862
chr1	43100000	43200000	AA	0.5398090900619723	0.6461191338668496
chr1	43200000	43300000	AA	0.6994796157955714	0.5832272381109527
chr1	43300000	43400000	AA	0.5049024021751728	0.8096482059436221
chr1	43400000	43500000	AA	0.6427557799241628	0.6852667482464958
chr1	43500000	43600000	AA	0.8884361677069287	0.5465917570295966
chr1	43600000	43700000	AA	0.8186239335646226	0.5257738119072501
chr1	43700000	43800000	AA	0.9419721017138072	0.6108941127921093
chr1	43800000	43900000	AA	0.7036538341731332	0.7265618803792323
chr1	43900000	44000000	AA	0.6946005480664904	0.6538851898458629
chr1	44000000	44100000	AA	0.3533840204970064	0.6152079854214724
chr1	44100000	44200000	AA	0.5497240981851242	0.5249614437122959
chr1	44200000	44300000	AA	0.7573575155860338	0.7052345155231762
chr1	44300000	44400000	AA	0.7525982884148272	0.7707114527117097
chr1	44400000	44500000	AA	0.7111738517457967	1.0490216188145332
chr1	44500000	44600000	AA	0.7026226560302637	0.6981448736268031
chr1	44600000	44700000	AA	0.4750506359547152	0.7228969689167725
chr1	44700000	44800000	AA	0.8011969021770322	0.7546862251848963
chr1	44800000	44900000	AA	0.6957687615070149	0.9209032243615196
chr1	44900000	45000000	AA	0.8520185227456532	0.5195012014598782
chr1	45000000	45100000	AA	0.6298781121458796	0.5830453785994455
chr1	45100000	45200000	AA	0.5854269849040874	0.7766829147687162
chr1	45200000	45300000	AA	0.7258156741498706	0.8999528476065217
chr1	45300000	45400000	AA	0.8781380978010389	0.7188261085711857
chr1	45400000	45500000	AA	0.6219634163631925	0.5324179250693186
chr1	45500000	45600000	AA	0.5790017089117889	0.5449260521560122
chr1	45600000	45700000	AA	0.2957786922984598	0.4175027224389405
chr1	45700000	45800000	AA	0.4221009549255113	0.4588905768477045
chr1	45800000	45900000	AA	0.5816336811836298	0.7533286366320718
chr1	45900000	46000000	AA	0.5429737220228883	0.9629650383058276
chr1	46000000	46100000	AA	0.584168346872694	0.7200831813008071
chr1	46100000	46200000	AA	0.5710890365715959	0.6902391228787438
chr1	46200000	46300000	AA	0.6031673691227568	0.8157988545485498
chr1	46300000	46400000	AA	0.5469748791012683	0.9462147602229924
chr1	46400000	46500000	AA	0.4147891879848094	0.9135012378219792
chr1	46500000	46600000	AA	0.470366943291945	0.8331292714410694
chr1	46600000	46700000	AA	0.7431567431750761	0.5177987400162551
chr1	46700000	46800000	AA	0.5802120281443279	0.4871065455950598
chr1	46800000	46900000	AA	0.7612391689145042	0.47207008533854
chr1	46900000	47000000	AA	0.7445307843683933	0.4561317433152298
chr1	47000000	47100000	AA	0.6139771899752814	0.4089359280724122
chr1	47100000	47200000	AA	0.9181469043071562	0.7844187961554099
chr1	47200000	47300000	AA	0.7083902184457082	0.8233249788417106
chr1	47300000	47400000	AA	0.6119602224278375	0.5215041385351671
